champ,role,winrate,banrate,pickrate,change
Kayle,TOP,52.13,1.61,3.81,nerf
Kayn,JUNGLE,50.45,10.25,12.14,no change
Kennen,MID,52.23,0.27,0.39,buff
Kennen,TOP,49.82,0.27,1.29,buff
Kha'Zix,JUNGLE,49.36,7.51,8.11,no change
Kindred,JUNGLE,47.68,1.42,3.77,no change
Kled,MID,53.95,1.2,0.32,no change
Kled,TOP,50.51,1.2,1.77,no change
Kog'Maw,ADC,51.94,2.43,4.71,no change
LeBlanc,MID,48.11,8.53,6.47,no change
Lee Sin,JUNGLE,47.73,16.29,14.54,no change
Leona,SUPPORT,50.82,23.26,10.53,no change
Lillia,JUNGLE,51.96,0.71,3.14,no change
Lillia,TOP,51.16,0.71,0.47,no change
Lissandra,MID,50.29,0.4,1.62,no change
Lucian,MID,45.23,2.66,3.6,no change
Lucian,ADC,45.99,2.66,7.23,no change
Lulu,SUPPORT,50.23,21.96,11.58,no change
Lux,SUPPORT,50.41,7.67,13.94,no change
Lux,MID,51.9,7.67,5.53,no change
Malphite,TOP,51.59,6.07,4.83,no change
Malphite,MID,51.4,6.07,1.25,no change
Malphite,SUPPORT,48.35,6.07,1.51,no change
Malzahar,MID,52.84,5.68,4,no change
Maokai,TOP,51.51,0.33,0.41,no change
Maokai,SUPPORT,51.77,0.33,2.17,no change
Master Yi,JUNGLE,51.88,24.06,11.14,no change
Miss Fortune,ADC,50.98,2.21,11.81,no change
Mordekaiser,TOP,49.66,11.89,7.16,buff
Mordekaiser,MID,53.21,11.89,1.04,buff
Morgana,SUPPORT,50.35,35.82,11.22,no change
Nami,SUPPORT,51.37,0.2,4.05,no change
Nasus,TOP,52.51,7.92,6.38,no change
Nautilus,SUPPORT,49.67,10.79,8.53,no change
Neeko,MID,50.39,0.78,2.11,no change
Neeko,SUPPORT,48.25,0.78,0.89,no change
Nidalee,JUNGLE,44.83,0.52,2.44,buff
Nocturne,JUNGLE,51.6,27.86,9.56,no change
Olaf,JUNGLE,47.91,1.41,2.06,no change
Olaf,TOP,43.9,1.41,0.35,no change
Orianna,MID,47.88,0.29,2.29,no change
Ornn,TOP,51.37,0.6,3,no change
Pantheon,MID,50.79,3.65,3.19,no change
Pantheon,TOP,48.87,3.65,1.21,no change
Pantheon,SUPPORT,46.54,3.65,2.98,no change
Poppy,JUNGLE,50.26,0.61,1.76,no change
Poppy,TOP,49.67,0.61,0.87,no change
Pyke,SUPPORT,47.76,12.57,7.92,no change
Qiyana,MID,45.52,1.37,2.66,no change
Quinn,MID,52.55,1.09,0.28,no change
Quinn,TOP,49.02,1.09,1.56,no change
Rakan,SUPPORT,49,0.19,2.97,no change
Rammus,JUNGLE,51.93,5.78,3.2,no change
Rek'Sai,JUNGLE,48,0.61,1.51,no change
Rell,SUPPORT,49.87,1.07,1.53,buff
Renekton,TOP,46.19,4.44,4.11,no change
Renekton,MID,48.77,4.44,0.92,no change
Rengar,TOP,48.01,1.24,0.85,no change
Rengar,JUNGLE,45.18,1.24,2.54,no change
Riven,TOP,48.86,1.9,5.1,no change
Riven,MID,51.34,1.9,0.83,no change
Rumble,MID,50.33,0.89,0.55,tweak
Rumble,TOP,47.25,0.89,0.56,tweak
Rumble,JUNGLE,45.43,0.89,1.4,tweak
Ryze,MID,46.14,0.36,3.3,no change
Ryze,TOP,46.7,0.36,1.04,no change
Samira,ADC,49.74,31.69,10.33,no change
Sejuani,JUNGLE,50.71,0.24,1.95,no change
Senna,SUPPORT,48.72,10.19,11.07,no change
Senna,ADC,49.47,10.19,1.78,no change
Seraphine,SUPPORT,49.99,2.57,5.03,no change
Seraphine,MID,51.64,2.57,0.72,no change
Sett,TOP,50.38,19.04,12.41,no change
Sett,MID,52.52,19.04,2.08,no change
Sett,SUPPORT,46.89,19.04,2,no change
Shaco,JUNGLE,49.18,32.38,7.75,no change
Shaco,SUPPORT,50.9,32.38,1.6,no change
Shen,TOP,50.95,1.47,4.25,no change
Shen,SUPPORT,47.84,1.47,0.59,no change
Shyvana,JUNGLE,50.4,0.28,1.86,buff
Shyvana,TOP,47.71,0.28,0.24,buff
Singed,TOP,51.57,0.25,1.26,no change
Sion,TOP,50.57,0.22,2.22,no change
Sivir,ADC,50.92,1.13,4.25,no change
Skarner,JUNGLE,51.11,0.15,0.74,no change
Sona,SUPPORT,51.94,0.13,2.29,no change
Soraka,SUPPORT,51.37,0.74,4.87,no change
Swain,MID,54.69,5.29,0.65,no change
Swain,SUPPORT,51.61,5.29,4.5,no change
Swain,ADC,53.99,5.29,0.73,no change
Sylas,MID,48.67,16.3,9.68,nerf
Sylas,TOP,48.03,16.3,3.98,nerf
Syndra,MID,47.1,0.51,1.79,buff
Tahm Kench,TOP,50.35,2.19,3.19,no change
Tahm Kench,SUPPORT,45.57,2.19,0.95,no change
Taliyah,SUPPORT,50.19,0.08,0.09,no change
Taliyah,MID,48,0.08,0.11,no change
Taliyah,JUNGLE,47.46,0.08,0.61,no change
Talon,MID,49.03,2.48,3.39,no change
Taric,SUPPORT,51.24,0.16,1.51,no change
Teemo,TOP,51.12,7.1,5.58,no change
Teemo,MID,52.21,7.1,0.74,no change
Thresh,SUPPORT,48.19,6.62,11.84,nerf
Tristana,ADC,50.38,12.09,12.73,no change
Trundle,JUNGLE,52.59,0.83,2.91,no change
Trundle,TOP,51.28,0.83,1.57,no change
Tryndamere,TOP,48.26,5.39,4.1,no change
Tryndamere,MID,51.03,5.39,0.84,no change
Tryndamere,JUNGLE,47.88,5.39,0.55,no change
Twisted Fate,MID,47.32,0.17,2.54,no change
Twitch,ADC,49.94,2.48,4.65,no change
Twitch,JUNGLE,45.45,2.48,0.6,no change
Udyr,JUNGLE,47.54,1.43,1.81,no change
Urgot,TOP,50.78,4.14,3.87,no change
Varus,ADC,48.43,0.86,5.35,no change
Vayne,ADC,51.18,13.1,16.79,no change
Vayne,TOP,48.9,13.1,2.23,no change
Veigar,MID,51.35,1.95,4.76,no change
Veigar,ADC,53.12,1.95,0.82,no change
Veigar,SUPPORT,50.13,1.95,1.38,no change
Vel'Koz,MID,51.62,0.83,1.44,no change
Vel'Koz,SUPPORT,50.96,0.83,2.6,no change
Vi,JUNGLE,52.04,0.65,3.5,nerf
Viego,JUNGLE,50.64,26.91,11.97,nerf
Viego,MID,50.73,26.91,3.34,nerf
Viego,TOP,49.38,26.91,1.99,nerf
Viktor,MID,50.76,0.46,2.68,no change
Vladimir,MID,50.06,4.16,3.12,no change
Vladimir,TOP,48.86,4.16,1.09,no change
Volibear,JUNGLE,51.17,4.71,5.27,no change
Volibear,TOP,49.21,4.71,3.29,no change
Warwick,JUNGLE,51.77,4.46,7.46,no change
Warwick,TOP,50.98,4.46,1.04,no change
Wukong,TOP,52.4,2.56,3.54,nerf
Wukong,MID,54.84,2.56,0.55,nerf
Wukong,JUNGLE,50.24,2.56,0.75,nerf
Xayah,ADC,47.86,0.38,3.27,buff
Xerath,SUPPORT,51.18,6.36,5.58,no change
Xerath,MID,51.24,6.36,3.03,no change
Xin Zhao,JUNGLE,50.65,16.67,10.54,no change
Yasuo,MID,50.75,27.66,13.83,no change
Yasuo,TOP,51.44,27.66,3,no change
Yasuo,ADC,51.45,27.66,2.17,no change
Yone,MID,50.69,17.17,9.58,no change
Yone,TOP,50.26,17.17,2.59,no change
Yorick,TOP,52.1,3.14,3.2,no change
Yuumi,SUPPORT,50.52,10,9.14,no change
Zac,JUNGLE,52.5,1.33,3.67,no change
Zed,MID,48.19,43.91,11.31,no change
Ziggs,ADC,53.58,2.13,3.47,no change
Ziggs,MID,50.79,2.13,2.69,no change
Ziggs,SUPPORT,50.07,2.13,0.67,no change
Zilean,SUPPORT,51.64,0.67,2.83,no change
Zoe,MID,45.67,0.99,2.14,no change
Zyra,SUPPORT,53.07,3.38,5.62,no change
Aatrox,TOP,51.92,2.33,5,no change
Aatrox,MID,52.6,2.33,0.73,no change
Ahri,MID,52.27,0.88,4.35,no change
Akali,MID,45.14,14.31,4.81,no change
Akali,TOP,45.78,14.31,2.66,no change
Alistar,SUPPORT,51.6,1.62,5.74,no change
Amumu,JUNGLE,49.98,0.42,1.8,no change
Anivia,MID,51.33,3.76,3.23,no change
Annie,MID,52.55,0.7,1.9,nerf
Annie,SUPPORT,44.6,0.73,0.24,nerf
Aphelios,ADC,49.38,2.51,10.75,no change
Ashe,ADC,52.4,0.55,7.52,no change
Aurelion Sol,MID,48.78,0.27,1.04,nerf
Azir,MID,50.91,0.21,1.34,no change
Bard,SUPPORT,53.56,1.02,4.72,no change
Blitzcrank,SUPPORT,49.79,4.89,4.33,buff
Brand,SUPPORT,53.73,2.04,3.08,no change
Brand,MID,54.96,2.47,0.63,no change
Braum,SUPPORT,51.98,0.34,3.92,no change
Caitlyn,ADC,50.16,2.76,7.44,buff
Camille,TOP,53.79,7.52,9.86,no change
Cassiopeia,MID,52.97,0.97,2.29,buff
Cassiopeia,ADC,55.63,0.98,0.29,buff
Cassiopeia,TOP,51.07,0.98,0.56,buff
Cho'Gath,TOP,54.83,0.51,1.76,no change
Cho'Gath,MID,48.48,0.51,0.47,no change
Corki,MID,54.04,0.2,1.92,no change
Darius,TOP,50.61,17.9,5.21,no change
Darius,MID,52.22,17.9,0.6,no change
Diana,JUNGLE,50.15,16.27,13.45,no change
Diana,MID,52.02,16.27,2.91,no change
Dr. Mundo,TOP,49.37,7.43,5.46,no change
Dr. Mundo,JUNGLE,44.18,7.43,1.1,no change
Draven,ADC,51.04,9.48,7.06,no change
Ekko,MID,52.22,2.33,3.5,no change
Ekko,JUNGLE,49.47,2.33,4.2,no change
Elise,JUNGLE,47.14,4.98,3.27,no change
Evelynn,JUNGLE,49.17,12.01,4.34,no change
Ezreal,ADC,51.02,20.97,28.01,no change
Fiddlesticks,JUNGLE,52.69,7.29,4.39,no change
Fiddlesticks,SUPPORT,49.07,7.29,0.27,no change
Fiora,TOP,51.18,13.89,8.01,no change
Fizz,MID,50.15,4.04,2.96,no change
Galio,MID,51.55,1.17,2.97,no change
Galio,SUPPORT,50.3,1.17,2.12,no change
Gangplank,TOP,49.18,1.94,3.09,no change
Gangplank,MID,50.19,1.94,0.5,no change
Garen,TOP,50.32,1.93,3.82,no change
Garen,MID,50.76,2.29,0.71,no change
Gnar,TOP,49.67,1.5,3.45,no change
Gragas,JUNGLE,49.89,0.24,1.99,no change
Gragas,SUPPORT,48.82,0.24,0.94,no change
Gragas,TOP,47.65,0.24,0.74,no change
Graves,JUNGLE,50.83,3.7,8.74,no change
Graves,MID,52.33,3.7,1.28,no change
Gwen,TOP,48.59,38.31,6.77,nerf
Gwen,JUNGLE,51.05,38.31,2.82,nerf
Gwen,MID,47.82,38.31,1.1,nerf
Hecarim,JUNGLE,50.61,3.42,5.34,no change
Heimerdinger,ADC,56.67,0.52,0.44,no change
Heimerdinger,SUPPORT,50.92,0.55,0.19,no change
Heimerdinger,TOP,49.19,0.55,0.71,no change
Heimerdinger,MID,48.29,0.52,0.73,no change
Illaoi,TOP,51.72,1.34,1.8,no change
Irelia,TOP,52.81,30.79,10.88,nerf
Irelia,MID,50.15,30.79,7.05,nerf
Ivern,JUNGLE,51.76,0.54,1.83,no change
Janna,SUPPORT,52.35,0.5,5.61,no change
Jarvan IV,JUNGLE,50.04,0.13,2.11,no change
Jax,TOP,50.62,6.71,5.63,no change
Jax,MID,56.08,6.71,0.63,no change
Jayce,TOP,46.49,1.68,4.4,no change
Jayce,MID,51.59,1.68,1.38,no change
Jhin,ADC,49.77,1.25,11.63,no change
Jinx,ADC,52.3,0.74,10,no change
Kai'Sa,ADC,49.07,3.17,16.62,no change
Kalista,ADC,49.94,1.38,4.14,no change
Karma,SUPPORT,48.64,6.22,12.63,no change
Karthus,JUNGLE,49.5,4.64,3.34,no change
Karthus,ADC,55.19,4.64,0.64,no change
Kassadin,MID,49.99,15.84,4.99,no change
Katarina,MID,49.71,19.22,8.1,no change
Kayle,TOP,52.95,2.43,3.68,nerf
Kayle,MID,54.63,2.43,2.47,nerf
Kayn,JUNGLE,51.19,12.34,10.12,no change
Kennen,MID,56.95,0.31,0.48,buff
Kennen,TOP,50.75,0.36,1.74,buff
Kha'Zix,JUNGLE,53.56,9.56,9.36,no change
Kindred,JUNGLE,52.21,3.87,4.96,no change
Kled,MID,53.4,1.02,0.46,no change
Kled,TOP,48.15,0.97,2.19,no change
Kog'Maw,ADC,52.5,4.01,6.52,no change
LeBlanc,MID,50.68,13.31,9.14,no change
Lee Sin,JUNGLE,51.07,20.33,19.83,no change
Lee Sin,TOP,49.75,20.33,2.75,no change
Leona,SUPPORT,50.51,16.85,11.35,no change
Lillia,JUNGLE,49.08,0.94,3.81,no change
Lillia,TOP,49.16,0.94,0.51,no change
Lissandra,TOP,52.81,0.41,0.27,no change
Lissandra,MID,48.49,0.39,2.23,no change
Lucian,MID,47.08,3.3,5.31,no change
Lucian,TOP,49.33,3.3,1.4,no change
Lucian,ADC,48.71,3.3,4.63,no change
Lulu,SUPPORT,51.64,44.73,15.65,no change
Lux,MID,51.35,1,3.57,no change
Lux,SUPPORT,48.64,1,4.72,no change
Malphite,TOP,50.52,6.78,4.43,no change
Malphite,MID,50.45,6.78,0.91,no change
Malzahar,MID,52.01,2.94,3.32,no change
Malzahar,TOP,50.55,3.34,0.44,no change
Maokai,SUPPORT,51.99,0.32,2.69,no change
Maokai,TOP,53.6,0.34,0.47,no change
Master Yi,JUNGLE,51.35,6.15,4.4,no change
Miss Fortune,ADC,50.09,0.22,4.19,no change
Mordekaiser,TOP,47.16,4.71,3.92,buff
Mordekaiser,JUNGLE,52.11,4.71,0.42,buff
Mordekaiser,MID,47.35,4.71,0.61,buff
Morgana,SUPPORT,47.43,22.52,6.1,no change
Nami,SUPPORT,53.93,0.14,5.1,no change
Nasus,TOP,50,2.85,3.21,no change
Nautilus,SUPPORT,49.35,10.92,10.05,no change
Neeko,MID,53.47,0.23,1.17,no change
Neeko,TOP,54.17,0.23,0.24,no change
Neeko,SUPPORT,48.13,0.23,0.47,no change
Nidalee,JUNGLE,48.1,1.86,4.25,buff
Nocturne,JUNGLE,51.78,29.45,7.87,no change
Nocturne,TOP,50.48,29.45,0.81,no change
Olaf,JUNGLE,52.29,1.45,2.42,no change
Olaf,TOP,46.39,1.41,0.32,no change
Orianna,MID,49.89,0.2,3.17,no change
Ornn,TOP,50.2,0.33,3.14,no change
Pantheon,MID,52.06,1.94,2,no change
Pantheon,TOP,49.15,2.17,1.16,no change
Pantheon,SUPPORT,47.64,1.94,1.66,no change
Poppy,JUNGLE,53.99,0.76,1.52,no change
Poppy,TOP,50.31,0.76,1.41,no change
Pyke,SUPPORT,48.78,4.9,6.47,no change
Qiyana,MID,50.3,6.22,4.28,no change
Quinn,TOP,52.23,0.72,1.33,no change
Quinn,MID,50.86,0.72,0.24,no change
Rakan,SUPPORT,51.74,0.18,4.81,no change
Rammus,JUNGLE,52.59,3.2,2.04,no change
Rek'Sai,JUNGLE,49.39,1.8,2.99,no change
Rell,SUPPORT,50.32,1.02,2.03,buff
Renekton,TOP,48.05,5.65,4.88,no change
Renekton,MID,52.57,5.65,1.24,no change
Rengar,JUNGLE,50.89,3.06,2.66,no change
Rengar,TOP,48.72,3.06,1.16,no change
Riven,TOP,51.86,4.2,6.9,no change
Riven,MID,55.82,4.2,1.13,no change
Rumble,MID,50.94,1.44,1.14,tweak
Rumble,TOP,50.12,1.44,0.86,tweak
Rumble,JUNGLE,46.47,1.44,1.98,tweak
Ryze,MID,48.01,0.49,4.49,no change
Ryze,TOP,45.19,0.49,1.25,no change
Samira,ADC,49.55,22.41,9.97,no change
Sejuani,TOP,48.19,0.19,0.48,no change
Sejuani,JUNGLE,47.18,0.19,1.94,no change
Senna,SUPPORT,51.65,8.15,8.8,no change
Seraphine,SUPPORT,50.3,1.82,4.5,no change
Seraphine,MID,51.21,1.82,1.34,no change
Seraphine,ADC,53,1.82,0.93,no change
Sett,TOP,49.1,12.65,10.98,no change
Sett,MID,52.65,12.65,2.38,no change
Sett,SUPPORT,45.24,12.65,2.13,no change
Shaco,JUNGLE,50.33,24.81,6.15,no change
Shaco,SUPPORT,47.69,24.81,1.25,no change
Shen,TOP,51.14,1.84,4.97,no change
Shen,SUPPORT,49.43,1.86,0.45,no change
Shyvana,TOP,52.13,0.14,0.19,buff
Shyvana,JUNGLE,49.23,0.13,1.26,buff
Singed,TOP,50.52,0.29,1.44,no change
Singed,MID,53.43,0.25,0.23,no change
Sion,TOP,50.37,0.18,2.67,no change
Sion,MID,53.76,0.18,0.35,no change
Sivir,ADC,50.66,0.29,2.86,no change
Skarner,TOP,53.19,0.14,0.1,no change
Skarner,JUNGLE,53.51,0.16,0.88,no change
Sona,SUPPORT,53.08,0.13,2.29,no change
Soraka,SUPPORT,51.78,0.53,4.65,no change
Swain,MID,52.57,1.8,0.53,no change
Swain,TOP,52.47,1.52,0.18,no change
Swain,ADC,52.1,1.52,0.91,no change
Swain,SUPPORT,47.7,1.52,2.01,no change
Sylas,MID,50.19,19.12,12.1,nerf
Sylas,TOP,50.55,19.12,4.27,nerf
Syndra,MID,46.84,0.33,1.93,buff
Tahm Kench,TOP,49.85,2.26,3.92,no change
Tahm Kench,SUPPORT,47.8,2.26,1.59,no change
Taliyah,JUNGLE,53.42,0.21,1.39,no change
Taliyah,MID,53.96,0.13,0.14,no change
Talon,MID,51.54,3.07,3.43,no change
Talon,TOP,53.95,3.07,0.43,no change
Taric,SUPPORT,49.22,0.24,2,no change
Teemo,TOP,51.66,1.57,2.14,no change
Teemo,MID,45.56,1.62,0.37,no change
Thresh,SUPPORT,51.2,17.81,18.05,nerf
Tristana,ADC,51.45,5.79,11.09,no change
Trundle,JUNGLE,54.91,0.57,2.37,no change
Trundle,TOP,51.74,0.57,1.5,no change
Tryndamere,TOP,48.31,4.52,2.93,no change
Tryndamere,MID,50.17,4.52,0.94,no change
Twisted Fate,MID,50.77,0.35,3.46,no change
Twitch,ADC,51.71,1.58,4.58,no change
Udyr,JUNGLE,50.98,1.25,1.33,no change
Urgot,MID,56.62,1.72,0.29,no change
Urgot,TOP,47.41,1.51,2.58,no change
Varus,ADC,50.1,1.65,7.25,no change
Vayne,ADC,53.67,8.46,15.87,no change
Veigar,MID,51.12,0.52,2.29,no change
Veigar,ADC,54.34,0.52,0.99,no change
Veigar,SUPPORT,48.7,0.57,0.66,no change
Vel'Koz,MID,53.08,0.33,1.37,no change
Vel'Koz,SUPPORT,44.72,0.33,1.64,no change
Vi,JUNGLE,53.03,0.25,2.1,nerf
Viego,JUNGLE,49.66,43.68,13.18,nerf
Viego,MID,50.27,43.68,3.93,nerf
Viego,TOP,51.17,43.68,3.57,nerf
Viktor,MID,51.53,0.51,4.03,no change
Vladimir,MID,49.63,7.44,3.9,no change
Vladimir,TOP,50.78,7.44,1.5,no change
Volibear,TOP,48.43,3.23,2.75,no change
Volibear,JUNGLE,48.31,3.23,4.14,no change
Warwick,TOP,49.56,1.01,0.98,no change
Warwick,JUNGLE,48.64,1.01,2.87,no change
Wukong,TOP,53.66,2.94,4.24,nerf
Wukong,MID,56.84,2.94,0.59,nerf
Xayah,ADC,48.53,0.11,2.76,buff
Xerath,MID,50.13,2.79,3.01,no change
Xerath,SUPPORT,50.22,2.79,4.19,no change
Xin Zhao,JUNGLE,52.17,32.33,11.49,no change
Yasuo,MID,48.95,14.54,8.77,no change
Yasuo,TOP,51.25,14.54,1.94,no change
Yasuo,ADC,51.89,14.54,1.81,no change
Yone,MID,50.04,13.59,7.52,no change
Yone,TOP,51.02,13.59,2.47,no change
Yorick,TOP,47.59,1.16,1.59,no change
Yuumi,SUPPORT,49.36,16.56,11.45,no change
Zac,JUNGLE,51.29,2.21,4.67,no change
Zed,MID,49.04,31.98,9.33,no change
Ziggs,ADC,52.93,5.76,7.66,no change
Ziggs,MID,50.99,5.76,2.95,no change
Zilean,SUPPORT,54.06,1.17,3.97,no change
Zilean,MID,49.72,1.17,0.59,no change
Zoe,MID,47.39,1.63,3.1,no change
Zyra,SUPPORT,51.88,1.36,3.95,no change
Aatrox,TOP,56.86,1.88,5.45,no change
Ahri,MID,69.39,0.62,3.23,no change
Akali,MID,57.69,7.14,3.3,no change
Akali,TOP,46.67,7.14,1.84,no change
Akshan,MID,50.83,31.71,5.29,no change
Akshan,TOP,47.5,31.71,1.53,no change
Akshan,ADC,45.76,31.71,2.38,no change
Alistar,SUPPORT,53.49,1.43,6.54,no change
Anivia,MID,55.56,3.34,2.61,no change
Aphelios,ADC,46.44,5.09,16.26,no change
Ashe,ADC,54.39,1.27,12.49,no change
Aurelion Sol,MID,52,0.25,0.83,no change
Bard,SUPPORT,56.9,2.82,7.05,no change
Blitzcrank,SUPPORT,48.54,4.81,5.19,no change
Brand,SUPPORT,57.14,0.36,2.03,no change
Braum,SUPPORT,53.01,0.51,5.56,no change
Caitlyn,ADC,53.73,1.28,6.34,no change
Camille,TOP,54.67,11.07,14.67,no change
Cassiopeia,TOP,61.54,2.97,1.23,no change
Cassiopeia,MID,49.37,2.97,4.66,no change
Corki,MID,55.88,0.14,1.6,no change
Darius,TOP,54.29,10.36,3.39,no change
Diana,JUNGLE,53.15,22.42,15.38,nerf
Dr. Mundo,TOP,50,2.58,4.74,no change
Dr. Mundo,JUNGLE,58.33,2.58,0.81,no change
Dr. Mundo,MID,45,2.58,0.58,no change
Draven,ADC,52.17,13.37,7.75,no change
Ekko,MID,55.1,3.25,4.42,no change
Ekko,JUNGLE,50,3.25,4.21,no change
Elise,JUNGLE,58.82,4.29,2.98,no change
Evelynn,JUNGLE,53.85,15.69,3.84,no change
Ezreal,ADC,52.13,11.03,24.78,no change
Fiddlesticks,JUNGLE,59.09,6.81,3.78,no change
Fiora,TOP,55.65,22.85,9.1,nerf
Fizz,MID,35.14,2.02,2.12,no change
Galio,MID,56.76,1.28,3.44,no change
Galio,SUPPORT,50,1.28,2.29,no change
Gangplank,TOP,51.85,1.82,3.44,no change
Gnar,TOP,51.43,0.59,2.84,no change
Gragas,JUNGLE,54.55,0.33,2.08,no change
Graves,JUNGLE,55.68,6.97,10.6,no change
Graves,MID,50,6.97,3.17,no change
Graves,TOP,51.72,6.97,1.57,no change
Gwen,JUNGLE,65.63,18.38,2.03,no change
Gwen,TOP,52,18.38,4.27,no change
Hecarim,JUNGLE,37.74,1.97,4.68,no change
Irelia,TOP,54.43,38.12,9.39,no change
Irelia,MID,46.79,38.12,6.65,no change
Janna,SUPPORT,59.77,0.78,6.48,no change
Jax,TOP,54.17,7.1,5.84,no change
Jayce,TOP,49.11,3.06,8.29,no change
Jayce,MID,50,3.06,1.93,no change
Jhin,ADC,47.13,0.34,8.02,buff
Jinx,ADC,56.84,0.23,6.95,no change
Kai'Sa,ADC,54.25,1.38,13.9,no change
Kalista,ADC,55.45,2.64,5.47,no change
Karma,SUPPORT,43.33,6.19,12.77,tweak
Karthus,JUNGLE,58.18,7.28,4.15,no change
Kassadin,MID,59.46,20.68,3.86,no change
Katarina,MID,50,19.98,5.94,no change
Kayle,TOP,58.33,1.52,2.04,no change
Kayn,JUNGLE,43.18,15.48,8.45,no change
Kennen,TOP,53.09,1.23,5.2,no change
Kha'Zix,JUNGLE,56.1,10.18,9.96,no change
Kindred,JUNGLE,58.25,8.01,6.61,no change
Kled,TOP,42.55,0.61,2.15,no change
Kog'Maw,ADC,59.7,2.08,4.51,no change
LeBlanc,MID,52.08,22.12,9.65,no change
Lee Sin,JUNGLE,50.26,26.81,22.42,nerf
Lee Sin,TOP,60,26.81,3.44,nerf
Leona,SUPPORT,49.74,12.69,12.99,no change
Lillia,JUNGLE,56.52,0.36,2.55,no change
Lissandra,MID,37.5,0.44,2.48,no change
Lucian,MID,47.02,4.34,7.63,no change
Lucian,TOP,48.94,4.34,2.48,no change
Lucian,ADC,48.28,4.34,2.73,no change
Lulu,SUPPORT,51.95,39.63,14.12,nerf
Lux,MID,60.87,0.28,1.98,no change
Malphite,TOP,57.14,5.81,3.89,no change
Malzahar,MID,67.21,1.18,2.65,no change
Master Yi,JUNGLE,65.79,2.35,2.33,no change
Miss Fortune,ADC,56.67,0.05,2.83,no change
Mordekaiser,TOP,47.62,1.8,3.27,no change
Morgana,SUPPORT,44.74,10.16,3.69,no change
Nami,SUPPORT,55.32,0.07,4.25,no change
Nautilus,SUPPORT,45.8,10.41,10.16,no change
Nidalee,JUNGLE,55.81,6.72,9.46,no change
Nocturne,JUNGLE,55.32,9.67,4.38,no change
Olaf,JUNGLE,51.43,1.44,2.67,no change
Orianna,MID,56.45,0.17,3.65,no change
Ornn,TOP,50,0.17,2.62,no change
Poppy,TOP,57.5,0.9,1.43,no change
Pyke,SUPPORT,50,4.41,7.07,no change
Pyke,MID,57.69,4.41,0.95,no change
Qiyana,MID,51.47,9.1,5.09,no change
Rakan,SUPPORT,55.09,0.59,8.54,no change
Rek'Sai,JUNGLE,51.22,1.65,3.07,no change
Rell,SUPPORT,62.07,0.83,3.86,no change
Renekton,TOP,46.05,7.38,5.58,no change
Renekton,MID,50,7.38,1.78,no change
Rengar,JUNGLE,70,5.15,2.93,no change
Riven,TOP,53.13,5.2,7.06,no change
Rumble,JUNGLE,41.46,0.8,2.43,no change
Ryze,MID,54.3,0.77,5.82,no change
Ryze,TOP,29.27,0.77,1.69,no change
Samira,ADC,49.45,12.07,7.74,no change
Sejuani,JUNGLE,52,0.13,1.31,no change
Senna,SUPPORT,45,3.67,5.54,no change
Seraphine,SUPPORT,57.89,0.98,3.56,no change
Sett,TOP,43.36,7.18,9.59,no change
Sett,MID,64,7.18,2.32,no change
Sett,SUPPORT,38.64,7.18,2.32,no change
Shaco,JUNGLE,45.16,14.09,3.15,no change
Shen,TOP,56.41,1.23,4.29,no change
Shyvana,JUNGLE,50,0.46,2.21,no change
Sion,TOP,48,0.13,2.07,no change
Sivir,ADC,52,0.13,2.09,buff
Sona,SUPPORT,51.04,0.13,3.54,tweak
Soraka,SUPPORT,52.17,0.25,3.68,no change
Sylas,MID,47.79,12.58,9.55,no change
Sylas,TOP,41.82,12.58,3.23,no change
Syndra,MID,53.89,2.74,7.82,no change
Syndra,ADC,40.98,2.74,2.88,no change
Tahm Kench,TOP,45.53,24.98,9.96,nerf
Tahm Kench,SUPPORT,60,24.98,2.28,nerf
Taliyah,JUNGLE,50,0.28,1.72,no change
Talon,MID,52.27,3.79,3.61,no change
Taric,SUPPORT,61.36,0.34,2.06,no change
Thresh,SUPPORT,51.36,25.5,19.38,no change
Tristana,ADC,48.91,3.5,10.02,no change
Tristana,MID,61.54,3.5,1.35,no change
Trundle,SUPPORT,51.56,1.92,3.65,no change
Trundle,JUNGLE,48.72,1.92,3.3,no change
Trundle,TOP,45.45,1.92,2.08,no change
Tryndamere,TOP,50,6.36,2.91,no change
Twisted Fate,MID,46.67,0.46,4.09,no change
Twitch,ADC,48.08,1.78,4.15,no change
Varus,ADC,54.02,2.7,10.2,no change
Vayne,ADC,58.33,5.65,10.81,no change
Vayne,TOP,48,5.65,1.38,no change
Vel'Koz,MID,61.54,0.29,1.24,no change
Vel'Koz,SUPPORT,53.85,0.29,1.25,no change
Viego,JUNGLE,42.55,44.44,17.18,no change
Viego,TOP,50.91,44.44,2.29,no change
Viktor,MID,51.28,0.37,3.3,no change
Vladimir,TOP,61.9,5.95,1.49,buff
Vladimir,MID,50,5.95,3.63,buff
Volibear,JUNGLE,44.74,1.36,3.18,no change
Wukong,TOP,53.06,2.33,3.2,no change
Xayah,ADC,56.25,0.18,4.06,no change
Xerath,MID,42.11,2.02,2.54,no change
Xerath,SUPPORT,35.85,2.02,2.76,no change
Xin Zhao,JUNGLE,54.55,36.69,12.3,nerf
Yasuo,MID,51.43,8.88,7.54,no change
Yasuo,ADC,53.33,8.88,2.29,no change
Yone,MID,48.39,7.5,6.04,no change
