champ,role,winrate,banrate,pickrate,change,rank
Cassiopeia,TOP,50.1,2.08,0.72,no change,irontogold
Cho'Gath,TOP,50.16,1.39,2.41,no change,irontogold
Cho'Gath,MID,51.96,1.39,0.47,no change,irontogold
Corki,MID,51.58,0.28,1.12,no change,irontogold
Corki,ADC,48.44,0.28,0.13,no change,irontogold
Darius,TOP,47.43,20.12,6.2,no change,irontogold
Diana,JUNGLE,49.5,11.24,7.42,no change,irontogold
Diana,MID,50.93,11.24,3.25,no change,irontogold
Dr. Mundo,TOP,51.82,6.39,4.46,no change,irontogold
Dr. Mundo,JUNGLE,49.82,6.39,0.58,no change,irontogold
Draven,ADC,49.17,6.22,4.42,no change,irontogold
Ekko,JUNGLE,50.26,3.17,4.37,buff,irontogold
Ekko,MID,50.32,3.17,3.34,buff,irontogold
Elise,JUNGLE,48.62,3.53,2.25,no change,irontogold
Evelynn,JUNGLE,47.82,6.1,5.78,buff,irontogold
Ezreal,ADC,49.03,10.73,21.04,no change,irontogold
Fiddlesticks,JUNGLE,51.07,2.45,4.14,no change,irontogold
Fiora,TOP,50.45,9.62,6.13,no change,irontogold
Fizz,MID,50.09,7.35,4,no change,irontogold
Galio,MID,50.93,0.79,2,no change,irontogold
Galio,SUPPORT,49.09,0.79,1.81,no change,irontogold
Gangplank,TOP,44.7,0.91,2.56,tweak,irontogold
Gangplank,MID,44.54,0.91,0.53,tweak,irontogold
Garen,TOP,51.46,3.9,6.9,no change,irontogold
Garen,MID,53.92,3.9,0.88,no change,irontogold
Gnar,TOP,48.66,1.34,3.23,no change,irontogold
Gragas,TOP,46.87,0.2,0.36,no change,irontogold
Gragas,JUNGLE,46.75,0.2,1.54,no change,irontogold
Gragas,SUPPORT,47.72,0.2,0.37,no change,irontogold
Graves,MID,54.12,5.17,2.37,nerf,irontogold
Graves,JUNGLE,49.87,5.17,6.69,nerf,irontogold
Gwen,TOP,45.83,6.62,2.78,no change,irontogold
Gwen,JUNGLE,47.84,6.62,0.52,no change,irontogold
Gwen,MID,45.51,6.62,0.39,no change,irontogold
Hecarim,JUNGLE,49.14,1.98,3.39,no change,irontogold
Heimerdinger,MID,52.18,1.76,1.19,no change,irontogold
Heimerdinger,TOP,49.68,1.76,1.11,no change,irontogold
Illaoi,TOP,51.02,5.9,3.35,no change,irontogold
Irelia,TOP,51.87,36.41,9.04,nerf,irontogold
Irelia,MID,52.38,36.41,7.31,nerf,irontogold
Ivern,JUNGLE,49.19,0.28,0.85,no change,irontogold
Janna,SUPPORT,49.67,0.19,2.65,no change,irontogold
Jarvan IV,JUNGLE,51.63,1.48,6.23,no change,irontogold
Jax,TOP,50.4,4.93,5.41,no change,irontogold
Jax,JUNGLE,51.11,4.93,1.99,no change,irontogold
Jayce,TOP,46.77,0.8,2.88,no change,irontogold
Jayce,MID,48.05,0.8,0.87,no change,irontogold
Jhin,ADC,50.91,4.88,16.59,no change,irontogold
Jinx,ADC,49.33,1.23,8.47,no change,irontogold
Kai'Sa,ADC,48.43,3.24,11.98,no change,irontogold
Kalista,ADC,46.93,0.34,1.81,no change,irontogold
Karma,SUPPORT,46.76,1.12,5.02,no change,irontogold
Karthus,JUNGLE,49.41,0.88,1.69,no change,irontogold
Karthus,MID,48.63,0.88,0.22,no change,irontogold
Kassadin,MID,48.92,3.96,2.97,no change,irontogold
Katarina,MID,49.43,16.18,9.1,no change,irontogold
Kayle,MID,54.57,1.15,0.99,no change,irontogold
Kayle,TOP,51.71,1.15,3.24,no change,irontogold
Kayn,JUNGLE,50.55,12.12,12.61,nerf,irontogold
Kennen,MID,53.37,0.52,0.67,no change,irontogold
Kennen,TOP,50.48,0.52,2.46,no change,irontogold
Kha'Zix,JUNGLE,49.27,8.36,8.46,no change,irontogold
Kindred,JUNGLE,48.6,1.76,3.97,no change,irontogold
Kled,MID,54.87,1.02,0.28,no change,irontogold
Kled,TOP,50.36,1.02,1.64,no change,irontogold
Kog'Maw,ADC,51.65,0.94,2.8,no change,irontogold
LeBlanc,MID,47.87,11.33,6.81,no change,irontogold
Lee Sin,JUNGLE,47.59,19.18,14.83,no change,irontogold
Leona,SUPPORT,50.81,24.39,10.45,nerf,irontogold
Lillia,TOP,53.33,0.84,1.06,no change,irontogold
Lillia,JUNGLE,51.33,0.84,2.51,no change,irontogold
Lissandra,MID,49.03,0.54,1.89,buff,irontogold
Lucian,MID,45.61,2.6,3.72,tweak,irontogold
Lucian,ADC,45.71,2.6,6.02,tweak,irontogold
Lulu,SUPPORT,49.09,18.42,9.75,no change,irontogold
Lux,SUPPORT,50.09,7.5,13.48,no change,irontogold
Lux,MID,51.34,7.5,5.12,no change,irontogold
Malphite,TOP,51.46,5.35,5.43,no change,irontogold
Malphite,MID,51.95,5.35,1.4,no change,irontogold
Malphite,SUPPORT,48.37,5.35,1.67,no change,irontogold
Malzahar,MID,52.87,5.11,3.52,no change,irontogold
Malzahar,TOP,51.8,5.11,0.44,no change,irontogold
Maokai,TOP,51.88,0.4,0.89,no change,irontogold
Maokai,SUPPORT,51.97,0.4,2.3,no change,irontogold
Master Yi,JUNGLE,52.2,24.33,10.92,no change,irontogold
Miss Fortune,ADC,50.61,1.84,11.4,no change,irontogold
Mordekaiser,TOP,50.69,11.45,7.77,no change,irontogold
Mordekaiser,MID,53.24,11.45,1.05,no change,irontogold
Morgana,SUPPORT,50.27,34.64,11.63,no change,irontogold
Nami,SUPPORT,51.14,0.2,3.98,buff,irontogold
Nasus,TOP,52.35,6.54,5.84,no change,irontogold
Nautilus,SUPPORT,49.74,10.35,7.88,no change,irontogold
Neeko,MID,50.23,0.6,1.85,no change,irontogold
Neeko,SUPPORT,48.08,0.6,0.86,no change,irontogold
Nidalee,JUNGLE,45.79,1.36,4.08,no change,irontogold
Nocturne,JUNGLE,50.9,10.18,6.4,no change,irontogold
Olaf,JUNGLE,47.66,1.47,1.76,no change,irontogold
Olaf,TOP,45.04,1.47,0.28,no change,irontogold
Orianna,MID,47.5,0.25,2.49,no change,irontogold
Ornn,TOP,52.08,0.55,3.22,no change,irontogold
Pantheon,MID,50.75,3.64,2.89,no change,irontogold
Pantheon,TOP,48.91,3.64,0.99,no change,irontogold
Pantheon,SUPPORT,46.75,3.64,2.81,no change,irontogold
Poppy,JUNGLE,50.04,0.86,2,no change,irontogold
Poppy,TOP,48.15,0.86,0.9,no change,irontogold
Pyke,SUPPORT,47.78,13.17,8.29,no change,irontogold
Qiyana,MID,45.81,1.54,3.26,no change,irontogold
Quinn,MID,52.73,1.05,0.28,no change,irontogold
Quinn,TOP,49.89,1.05,1.58,no change,irontogold
Rakan,SUPPORT,49.18,0.21,3.26,no change,irontogold
Rammus,JUNGLE,52.03,5.34,2.85,no change,irontogold
Rek'Sai,JUNGLE,47.18,0.55,1.3,no change,irontogold
Rell,SUPPORT,51.07,0.91,1.84,no change,irontogold
Renekton,TOP,45.9,3.6,4.23,no change,irontogold
Renekton,MID,48.78,3.6,0.96,no change,irontogold
Rengar,TOP,47.48,1.51,0.99,tweak,irontogold
Rengar,JUNGLE,44.85,1.51,2.84,tweak,irontogold
Riven,MID,53.15,1.67,0.73,no change,irontogold
Riven,TOP,48.99,1.67,4.46,no change,irontogold
Rumble,MID,49.9,0.32,0.42,no change,irontogold
Rumble,TOP,47.46,0.32,0.47,no change,irontogold
Rumble,JUNGLE,46.57,0.32,0.92,no change,irontogold
Ryze,MID,46.49,0.51,3.51,no change,irontogold
Ryze,TOP,46.48,0.51,1.24,no change,irontogold
Samira,ADC,49.89,29.21,9.84,no change,irontogold
Sejuani,JUNGLE,50.51,0.23,1.73,no change,irontogold
Senna,SUPPORT,48.71,5.18,7.75,buff,irontogold
Seraphine,MID,52.36,2.06,0.62,no change,irontogold
Seraphine,SUPPORT,49.47,2.06,4.63,no change,irontogold
Sett,TOP,50.79,16.01,11.32,no change,irontogold
Sett,MID,53.12,16.01,1.88,no change,irontogold
Sett,SUPPORT,46.44,16.01,1.83,no change,irontogold
Shaco,JUNGLE,49.48,26.39,7.2,no change,irontogold
Shaco,SUPPORT,51.69,26.39,1.68,no change,irontogold
Shen,TOP,50.2,1.06,3.88,no change,irontogold
Shen,SUPPORT,50.01,1.06,0.61,no change,irontogold
Shyvana,JUNGLE,51.34,0.57,2.76,no change,irontogold
Singed,TOP,50.65,0.22,1.29,no change,irontogold
Sion,TOP,50.81,0.19,2.11,no change,irontogold
Sivir,ADC,50.73,1.07,4.55,no change,irontogold
Skarner,JUNGLE,51.6,0.14,0.74,no change,irontogold
Sona,SUPPORT,53.4,0.55,5.67,no change,irontogold
Soraka,SUPPORT,50.97,0.77,4.62,no change,irontogold
Swain,MID,53.1,4.87,0.62,no change,irontogold
Swain,SUPPORT,51.67,4.87,4.37,no change,irontogold
Swain,ADC,54.01,4.87,0.65,no change,irontogold
Sylas,MID,48.11,9.02,6.83,no change,irontogold
Sylas,TOP,46.89,9.02,2.94,no change,irontogold
Syndra,MID,47.35,0.9,3.34,no change,irontogold
Tahm Kench,TOP,50.04,25.14,6.45,nerf,irontogold
Taliyah,MID,46.96,0.07,0.1,no change,irontogold
Taliyah,JUNGLE,47.5,0.07,0.55,no change,irontogold
Taliyah,SUPPORT,48.83,0.07,0.1,no change,irontogold
Talon,MID,48.93,2.85,3.74,no change,irontogold
Taric,SUPPORT,51.96,0.17,1.15,no change,irontogold
Teemo,TOP,50.9,6.65,5.95,buff,irontogold
Thresh,SUPPORT,47.67,7.18,12.46,no change,irontogold
Tristana,ADC,49.61,10.04,11.21,no change,irontogold
Trundle,JUNGLE,52.81,2.7,4.3,no change,irontogold
Trundle,TOP,51.15,2.7,2.42,no change,irontogold
Trundle,SUPPORT,51.04,2.7,0.97,no change,irontogold
Tryndamere,TOP,47.74,4.69,3.98,no change,irontogold
Tryndamere,MID,50.44,4.69,0.83,no change,irontogold
Tryndamere,JUNGLE,47.25,4.69,0.53,no change,irontogold
Twisted Fate,MID,46.92,0.16,2.56,no change,irontogold
Twitch,ADC,49.61,2.18,4.56,no change,irontogold
Twitch,JUNGLE,45.02,2.18,0.64,no change,irontogold
Udyr,JUNGLE,48.36,0.82,1.47,no change,irontogold
Urgot,TOP,51.19,3.07,3.6,no change,irontogold
Varus,ADC,48.42,0.76,5.28,no change,irontogold
Vayne,ADC,51.19,13.84,13.38,no change,irontogold
Vayne,TOP,49.53,13.84,2.23,no change,irontogold
Veigar,MID,51.19,1.81,4.41,no change,irontogold
Veigar,ADC,52.99,1.81,0.8,no change,irontogold
Veigar,SUPPORT,49.6,1.81,1.34,no change,irontogold
Vel'Koz,MID,51.79,0.84,1.31,no change,irontogold
Vel'Koz,SUPPORT,50.3,0.84,2.57,no change,irontogold
Vi,JUNGLE,52.25,0.73,3.72,tweak,irontogold
Viego,JUNGLE,50.45,27.15,12.17,tweak,irontogold
Viego,MID,50.03,27.15,1.49,tweak,irontogold
Viktor,MID,51.32,0.38,2.29,no change,irontogold
Vladimir,MID,49.86,4.29,3.44,no change,irontogold
Vladimir,TOP,48.61,4.29,1.44,no change,irontogold
Volibear,JUNGLE,51.27,3.5,4.38,no change,irontogold
Volibear,TOP,49.79,3.5,2.88,no change,irontogold
Warwick,JUNGLE,51.91,4.62,7.79,no change,irontogold
Warwick,TOP,50.39,4.62,1.15,no change,irontogold
Wukong,TOP,51.88,1.57,2.94,no change,irontogold
Wukong,MID,53.69,1.57,0.44,no change,irontogold
Wukong,JUNGLE,50.87,1.57,0.66,no change,irontogold
Xayah,ADC,47.89,0.4,3.52,tweak,irontogold
Xerath,MID,51.02,8.19,2.64,no change,irontogold
Xerath,SUPPORT,50.8,8.19,5.5,no change,irontogold
Xin Zhao,JUNGLE,50.24,13.17,7.47,no change,irontogold
Yasuo,MID,51.45,28.5,13.76,no change,irontogold
Yasuo,TOP,51.22,28.5,3.13,no change,irontogold
Yasuo,ADC,51.25,28.5,2.29,no change,irontogold
Yone,MID,51.11,14.63,8.89,no change,irontogold
Yone,TOP,50.3,14.63,2.77,no change,irontogold
Yorick,TOP,52.13,2.42,2.94,no change,irontogold
Yuumi,SUPPORT,49.74,11.2,9.23,no change,irontogold
Zac,JUNGLE,52.52,1.59,3.83,no change,irontogold
Zed,MID,48.67,45.76,11.4,tweak,irontogold
Ziggs,ADC,52.82,8.04,4.66,no change,irontogold
Ziggs,MID,50.59,8.04,2.12,no change,irontogold
Zilean,SUPPORT,51.21,0.68,2.66,no change,irontogold
Zoe,MID,45.22,0.78,2.11,no change,irontogold
Zyra,SUPPORT,52.75,3.63,5.72,no change,irontogold
Aatrox,TOP,48.12,2.44,3.43,no change,irontogold
Ahri,MID,50.36,1.77,5.47,no change,irontogold
Akali,MID,47.48,10.41,6.19,no change,irontogold
Akali,TOP,47.19,10.41,2.49,no change,irontogold
Akshan,MID,50.78,26.71,5.32,no change,irontogold
Akshan,TOP,50.77,26.71,0.94,no change,irontogold
Akshan,ADC,48.77,26.71,2.59,no change,irontogold
Alistar,SUPPORT,50.04,1.43,4.35,no change,irontogold
Amumu,JUNGLE,54.76,6.69,9.96,no change,irontogold
Anivia,MID,50.92,2.57,2.99,no change,irontogold
Anivia,SUPPORT,46.83,2.57,0.56,no change,irontogold
Annie,MID,52.39,1.6,2.8,no change,irontogold
Aphelios,ADC,48.44,2.39,5.64,nerf,irontogold
Ashe,ADC,52.28,7.43,17.31,nerf,irontogold
Aurelion Sol,MID,49.69,0.21,0.55,no change,irontogold
Azir,MID,44.62,0.21,1.28,no change,irontogold
Bard,SUPPORT,49.54,0.39,2.27,no change,irontogold
Blitzcrank,SUPPORT,50.87,17.32,7.56,no change,irontogold
Brand,SUPPORT,52.1,10.81,6.61,no change,irontogold
Brand,MID,53.19,10.81,1.23,no change,irontogold
Braum,SUPPORT,50.38,0.53,3.56,no change,irontogold
Caitlyn,ADC,48.51,9.08,13.89,no change,irontogold
Camille,TOP,50.3,8.06,6.59,nerf,irontogold
Cassiopeia,MID,49.58,2.23,2.75,no change,irontogold
Cassiopeia,TOP,49.7,2.23,0.62,no change,irontogold
Cho'Gath,TOP,50.37,1.32,2.41,no change,irontogold
Cho'Gath,MID,51.22,1.32,0.46,no change,irontogold
Corki,MID,52.8,0.32,1.26,no change,irontogold
Darius,TOP,47.46,20.51,6.57,no change,irontogold
Diana,JUNGLE,49.5,8.76,6.06,no change,irontogold
Diana,MID,51.29,8.76,3.24,no change,irontogold
Dr. Mundo,TOP,51.95,5.3,4.08,buff,irontogold
Draven,ADC,49.48,6.29,4.42,tweak,irontogold
Ekko,JUNGLE,50.6,6.94,9.2,no change,irontogold
Ekko,MID,50.05,6.94,3.25,no change,irontogold
Elise,JUNGLE,48.59,2.86,1.99,no change,irontogold
Evelynn,JUNGLE,48.61,7.81,5.05,no change,irontogold
Ezreal,ADC,48.41,9.75,20.79,no change,irontogold
Fiddlesticks,JUNGLE,50.78,2.52,4.04,no change,irontogold
Fiora,TOP,50.45,10.14,5.92,no change,irontogold
Fizz,MID,49.74,7.39,4.13,tweak,irontogold
Galio,MID,49.85,0.79,2.05,no change,irontogold
Galio,SUPPORT,49.29,0.79,1.73,no change,irontogold
Gangplank,TOP,43.21,1.83,4.24,buff,irontogold
Gangplank,MID,45.73,1.83,1.4,buff,irontogold
Garen,TOP,51.83,3.96,6.96,no change,irontogold
Garen,MID,54.87,3.96,0.89,no change,irontogold
Gnar,TOP,49.07,1.37,3.39,no change,irontogold
Gragas,JUNGLE,46.14,0.2,1.44,no change,irontogold
Gragas,TOP,45.8,0.2,0.34,no change,irontogold
Gragas,SUPPORT,45.01,0.2,0.35,no change,irontogold
Graves,JUNGLE,49.92,5.39,6.29,no change,irontogold
Graves,MID,53.19,5.39,2.35,no change,irontogold
Gwen,TOP,45.94,5.12,2.79,no change,irontogold
Gwen,MID,46.89,5.12,0.38,no change,irontogold
Gwen,JUNGLE,46.37,5.12,0.48,no change,irontogold
Hecarim,JUNGLE,48.39,1.76,3.11,no change,irontogold
Heimerdinger,MID,52.14,1.77,1.21,no change,irontogold
Heimerdinger,TOP,50.3,1.77,1.17,no change,irontogold
Illaoi,TOP,50.87,6.1,3.27,no change,irontogold
Irelia,TOP,51.13,38.39,8.23,no change,irontogold
Irelia,MID,51.47,38.39,7,no change,irontogold
Ivern,JUNGLE,47.96,0.27,0.8,no change,irontogold
Ivern,SUPPORT,46.5,0.27,0.09,no change,irontogold
Janna,SUPPORT,49.5,0.18,2.58,no change,irontogold
Jarvan IV,JUNGLE,51.84,4.43,7.92,no change,irontogold
Jax,TOP,50.07,5.23,5.51,no change,irontogold
Jax,JUNGLE,50.05,5.23,1.96,no change,irontogold
Jayce,MID,49.04,0.95,0.95,nerf,irontogold
Jayce,TOP,46.55,0.95,2.97,nerf,irontogold
Jhin,ADC,50.95,5.35,16.44,no change,irontogold
Jinx,ADC,49.03,1.09,8.23,buff,irontogold
Kai'Sa,ADC,48.53,2.93,10.6,no change,irontogold
Kalista,ADC,47.04,0.37,1.78,buff,irontogold
Karma,SUPPORT,46.86,0.87,4.46,buff,irontogold
Karthus,MID,50.27,0.89,0.25,no change,irontogold
Karthus,JUNGLE,49.36,0.89,1.55,no change,irontogold
Kassadin,MID,48.75,3.67,3.08,no change,irontogold
Katarina,MID,49.2,15.43,8.83,no change,irontogold
Kayle,MID,54.68,1.18,1.07,no change,irontogold
Kayle,TOP,51.76,1.18,3.36,no change,irontogold
Kayn,JUNGLE,49.87,11.52,10.88,no change,irontogold
Kennen,MID,52.2,0.84,0.76,no change,irontogold
Kennen,TOP,49.86,0.84,2.89,no change,irontogold
Kha'Zix,JUNGLE,49.31,8.31,8,no change,irontogold
Kindred,JUNGLE,48.38,1.87,3.77,no change,irontogold
Kled,MID,54.4,1.05,0.28,no change,irontogold
Kled,TOP,49.98,1.05,1.64,no change,irontogold
Kog'Maw,ADC,51.47,0.67,2.13,no change,irontogold
LeBlanc,MID,47.54,11.41,6.89,no change,irontogold
Lee Sin,JUNGLE,47.23,20.16,14.54,nerf,irontogold
Leona,SUPPORT,50.18,24.41,10.19,no change,irontogold
Lillia,TOP,53.01,1.3,1.81,buff,irontogold
Lillia,JUNGLE,50.78,1.3,2.52,buff,irontogold
Lissandra,MID,49.63,0.77,2.35,no change,irontogold
Lucian,ADC,47.44,3.68,10.55,no change,irontogold
Lucian,MID,45.56,3.68,2.78,no change,irontogold
Lulu,SUPPORT,49.08,17.32,9.58,no change,irontogold
Lux,SUPPORT,50.09,7.7,13.52,no change,irontogold
Lux,MID,51.68,7.7,5.29,no change,irontogold
Malphite,TOP,51.32,5.21,5.11,no change,irontogold
Malphite,MID,52.15,5.21,1.39,no change,irontogold
Malphite,SUPPORT,48.32,5.21,1.6,no change,irontogold
Malzahar,MID,52.3,4.85,3.49,no change,irontogold
Malzahar,TOP,53.45,4.85,0.42,no change,irontogold
Maokai,SUPPORT,51.55,0.36,2.09,no change,irontogold
Maokai,TOP,51.12,0.36,0.66,no change,irontogold
Master Yi,JUNGLE,51.86,24.92,10.79,no change,irontogold
Miss Fortune,ADC,50.32,1.79,11.07,buff,irontogold
Mordekaiser,TOP,50.51,11.49,7.82,no change,irontogold
Mordekaiser,MID,54.14,11.49,1.08,no change,irontogold
Morgana,SUPPORT,50.31,35.57,11.65,buff,irontogold
Nami,SUPPORT,51.66,0.35,5.7,no change,irontogold
Nasus,TOP,51.9,6.68,5.75,no change,irontogold
Nautilus,SUPPORT,49.47,10.31,7.72,no change,irontogold
Neeko,MID,50.16,0.57,1.84,no change,irontogold
Neeko,SUPPORT,48.16,0.57,0.83,no change,irontogold
Nidalee,JUNGLE,45.59,1.66,4.03,no change,irontogold
Nocturne,JUNGLE,50.68,8.09,5.91,no change,irontogold
Olaf,JUNGLE,47.58,1.57,1.9,no change,irontogold
Olaf,TOP,46.37,1.57,0.32,no change,irontogold
Orianna,MID,47.45,0.27,2.79,no change,irontogold
Ornn,TOP,51.44,0.62,3.08,no change,irontogold
Pantheon,MID,50.96,3.54,2.74,no change,irontogold
Pantheon,TOP,49.11,3.54,0.96,no change,irontogold
Pantheon,SUPPORT,46.63,3.54,2.69,no change,irontogold
Poppy,JUNGLE,49.57,0.79,1.77,no change,irontogold
Poppy,TOP,48.93,0.79,0.86,no change,irontogold
Poppy,SUPPORT,48.13,0.79,0.31,no change,irontogold
Pyke,SUPPORT,47.91,13.9,8.33,no change,irontogold
Qiyana,MID,45.71,1.96,3.44,tweak,irontogold
Quinn,MID,52.57,1.19,0.28,no change,irontogold
Quinn,TOP,49.91,1.19,1.65,no change,irontogold
Rakan,SUPPORT,49.2,0.29,4.16,no change,irontogold
Rammus,JUNGLE,51.85,5.24,2.85,no change,irontogold
Rek'Sai,JUNGLE,48.21,0.62,1.35,no change,irontogold
Rell,SUPPORT,51.43,0.92,1.93,no change,irontogold
Renekton,TOP,46.32,3.49,4.39,nerf,irontogold
Renekton,MID,49.53,3.49,0.95,nerf,irontogold
Rengar,TOP,47.32,1.52,0.87,tweak,irontogold
Rengar,JUNGLE,44.57,1.52,2.8,tweak,irontogold
Riven,TOP,48.94,1.82,4.66,no change,irontogold
Riven,MID,52.86,1.82,0.77,no change,irontogold
Rumble,MID,50.74,0.27,0.4,tweak,irontogold
Rumble,TOP,47.32,0.27,0.48,tweak,irontogold
Rumble,JUNGLE,46.03,0.27,0.77,tweak,irontogold
Ryze,MID,46.43,0.65,4.58,no change,irontogold
Ryze,TOP,47.02,0.65,1.39,no change,irontogold
Samira,ADC,49.92,28.57,9.49,no change,irontogold
Sejuani,JUNGLE,49.57,0.27,1.63,no change,irontogold
Senna,SUPPORT,48.72,5.4,8.38,no change,irontogold
Senna,ADC,50.95,5.4,1.8,no change,irontogold
Seraphine,MID,51.82,2.1,0.64,no change,irontogold
Seraphine,SUPPORT,49.77,2.1,4.98,no change,irontogold
Sett,TOP,51.16,16.81,11.17,no change,irontogold
Sett,MID,54.13,16.81,1.83,no change,irontogold
Sett,SUPPORT,46.38,16.81,1.77,no change,irontogold
Shaco,JUNGLE,49.11,24.27,7.41,no change,irontogold
Shaco,SUPPORT,51.87,24.27,1.38,no change,irontogold
Shen,TOP,50.68,1.11,3.92,no change,irontogold
Shen,SUPPORT,49.41,1.11,0.62,no change,irontogold
Shyvana,JUNGLE,51.71,0.57,2.58,no change,irontogold
Singed,TOP,50.5,0.23,1.31,tweak,irontogold
Sion,TOP,50.63,0.23,2.24,no change,irontogold
Sion,MID,52.09,0.23,0.37,no change,irontogold
Sivir,ADC,50.61,0.98,4,no change,irontogold
Skarner,JUNGLE,50.87,0.15,0.68,no change,irontogold
Sona,SUPPORT,53.31,0.52,4.57,no change,irontogold
Soraka,SUPPORT,50.41,0.88,4.71,tweak,irontogold
Swain,MID,53.82,4.81,0.63,no change,irontogold
Swain,SUPPORT,51.14,4.81,4.32,no change,irontogold
Sylas,MID,48.08,7.74,6.66,no change,irontogold
Sylas,TOP,47.82,7.74,2.74,no change,irontogold
Syndra,MID,47.5,0.87,3.1,no change,irontogold
Tahm Kench,TOP,50.77,19.41,5.46,no change,irontogold
Taliyah,MID,47.87,0.08,0.11,nerf,irontogold
Taliyah,SUPPORT,49.71,0.08,0.09,nerf,irontogold
Taliyah,JUNGLE,46.71,0.08,0.53,nerf,irontogold
Talon,MID,49.62,3.3,3.74,nerf,irontogold
Taric,SUPPORT,51.52,0.14,1.15,no change,irontogold
Teemo,TOP,51.05,7.9,7.28,no change,irontogold
Thresh,SUPPORT,47.86,7.15,11.77,tweak,irontogold
Tristana,ADC,49.64,9.73,11.07,no change,irontogold
Trundle,JUNGLE,52.73,4.06,5.15,nerf,irontogold
Trundle,TOP,51.1,4.06,2.43,nerf,irontogold
Tryndamere,MID,52.13,5.25,0.89,no change,irontogold
Tryndamere,TOP,48.25,5.25,3.97,no change,irontogold
Twisted Fate,MID,46.97,0.2,3.24,no change,irontogold
Twitch,ADC,49.24,2.19,4.53,buff,irontogold
Twitch,JUNGLE,44.3,2.19,0.66,buff,irontogold
Udyr,JUNGLE,47.36,0.69,1.37,no change,irontogold
Urgot,TOP,51.46,3,3.73,buff,irontogold
Varus,ADC,47.92,0.81,5.45,nerf,irontogold
Vayne,ADC,51.39,13.89,12.98,no change,irontogold
Vayne,TOP,50.32,13.89,2.23,no change,irontogold
Veigar,MID,50.95,1.9,4.5,no change,irontogold
Veigar,SUPPORT,49.39,1.9,1.34,no change,irontogold
Vel'Koz,MID,51.45,1.04,1.38,no change,irontogold
Vel'Koz,SUPPORT,50.42,1.04,2.66,no change,irontogold
Vi,JUNGLE,51.91,0.71,3.56,no change,irontogold
Viego,JUNGLE,48.46,19.82,9.64,no change,irontogold
Viktor,MID,51.3,0.38,2.29,no change,irontogold
Vladimir,MID,49.51,3.84,2.93,no change,irontogold
Vladimir,TOP,48.88,3.84,1.17,no change,irontogold
Volibear,JUNGLE,50.94,3.02,3.84,no change,irontogold
Volibear,TOP,49.28,3.02,2.72,no change,irontogold
Warwick,JUNGLE,51.06,4.41,6.95,no change,irontogold
Warwick,TOP,49.96,4.41,1.01,no change,irontogold
Wukong,MID,53.63,1.33,0.43,no change,irontogold
Wukong,TOP,51.41,1.33,2.65,no change,irontogold
Wukong,JUNGLE,50.07,1.33,0.6,no change,irontogold
Xayah,ADC,48.76,0.79,5.65,no change,irontogold
Xerath,SUPPORT,51.16,8.22,5.33,no change,irontogold
Xerath,MID,50.79,8.22,2.61,no change,irontogold
Xin Zhao,JUNGLE,50.76,9.97,6.75,no change,irontogold
Yasuo,MID,51.76,29.88,14.13,no change,irontogold
Yasuo,TOP,51.91,29.88,3.17,no change,irontogold
Yasuo,ADC,52.07,29.88,2.21,no change,irontogold
Yone,MID,51.77,15.09,9.3,buff,irontogold
Yone,TOP,50.94,15.09,2.85,buff,irontogold
Yorick,TOP,52,2.59,3.18,no change,irontogold
Yuumi,SUPPORT,50.15,11.61,8.89,buff,irontogold
Zac,JUNGLE,51.75,1.6,3.75,no change,irontogold
Zed,MID,48.13,46.03,11.46,tweak,irontogold
Ziggs,ADC,52.69,6.11,3.92,no change,irontogold
Ziggs,MID,50.52,6.11,1.97,no change,irontogold
Zilean,SUPPORT,51.4,0.72,2.56,no change,irontogold
Zoe,MID,45.37,0.81,2.17,buff,irontogold
Zyra,SUPPORT,52.27,3.97,5.74,no change,irontogold
Aatrox,TOP,47.83,8.21,6.27,tweak,irontogold
Ahri,MID,50.23,2.2,5.9,no change,irontogold
Akali,MID,47.16,23.96,9.02,nerf,irontogold
Akali,TOP,47.16,23.96,3.7,nerf,irontogold
Alistar,SUPPORT,51.19,1.3,5.76,no change,irontogold
Amumu,JUNGLE,52.55,4.71,5.32,no change,irontogold
Anivia,MID,52.85,11.38,5.08,no change,irontogold
Anivia,SUPPORT,49.22,11.38,0.65,no change,irontogold
Annie,MID,52.62,1.36,2.99,no change,irontogold
Aphelios,ADC,48.06,1.35,4.1,no change,irontogold
Ashe,ADC,50.04,4.33,10.51,no change,irontogold
Ashe,SUPPORT,47.99,4.33,2.71,no change,irontogold
Aurelion Sol,MID,51.76,0.2,0.77,no change,irontogold
Azir,MID,44.54,0.2,1.16,buff,irontogold
Bard,SUPPORT,50.73,0.42,2.85,no change,irontogold
Blitzcrank,SUPPORT,50.03,15.06,6.62,no change,irontogold
Brand,SUPPORT,52.41,12.58,6.46,no change,irontogold
Brand,MID,53.74,12.58,1.65,no change,irontogold
Braum,SUPPORT,49.66,0.47,2.51,no change,irontogold
Caitlyn,ADC,47.35,8.47,10.97,buff,irontogold
Camille,TOP,49.76,6.39,6.15,no change,irontogold
Cassiopeia,TOP,51.05,1.29,0.37,no change,irontogold
Cassiopeia,MID,50.34,1.29,2.04,no change,irontogold
Cho'Gath,TOP,53.12,1.23,3.31,no change,irontogold
Cho'Gath,MID,53.5,1.23,0.6,no change,irontogold
